split,dialect,speaker,sex,utt,utt_id,wav,phn
TRAIN,DR7,MBBR0,M,SI2315,MBBR0_SI2315,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SI2315.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SI2315.PHN
TRAIN,DR7,MBBR0,M,SX155,MBBR0_SX155,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX155.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX155.PHN
TRAIN,DR7,MBBR0,M,SX245,MBBR0_SX245,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX245.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX245.PHN
TRAIN,DR7,MBBR0,M,SX335,MBBR0_SX335,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX335.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX335.PHN
TRAIN,DR7,MBBR0,M,SX425,MBBR0_SX425,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX425.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX425.PHN
TRAIN,DR7,MBBR0,M,SX65,MBBR0_SX65,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX65.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBBR0\SX65.PHN
TRAIN,DR7,MBML0,M,SA1,MBML0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SA1.PHN
TRAIN,DR7,MBML0,M,SA2,MBML0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SA2.PHN
TRAIN,DR7,MBML0,M,SI1169,MBML0_SI1169,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI1169.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI1169.PHN
TRAIN,DR7,MBML0,M,SI1799,MBML0_SI1799,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI1799.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI1799.PHN
TRAIN,DR7,MBML0,M,SI539,MBML0_SI539,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI539.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SI539.PHN
TRAIN,DR7,MBML0,M,SX179,MBML0_SX179,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX179.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX179.PHN
TRAIN,DR7,MBML0,M,SX269,MBML0_SX269,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX269.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX269.PHN
TRAIN,DR7,MBML0,M,SX359,MBML0_SX359,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX359.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX359.PHN
TRAIN,DR7,MBML0,M,SX449,MBML0_SX449,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX449.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX449.PHN
TRAIN,DR7,MBML0,M,SX89,MBML0_SX89,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX89.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBML0\SX89.PHN
TRAIN,DR7,MBOM0,M,SA1,MBOM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SA1.PHN
TRAIN,DR7,MBOM0,M,SA2,MBOM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SA2.PHN
TRAIN,DR7,MBOM0,M,SI1014,MBOM0_SI1014,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI1014.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI1014.PHN
TRAIN,DR7,MBOM0,M,SI1644,MBOM0_SI1644,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI1644.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI1644.PHN
TRAIN,DR7,MBOM0,M,SI2274,MBOM0_SI2274,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI2274.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SI2274.PHN
TRAIN,DR7,MBOM0,M,SX114,MBOM0_SX114,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX114.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX114.PHN
TRAIN,DR7,MBOM0,M,SX204,MBOM0_SX204,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX204.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX204.PHN
TRAIN,DR7,MBOM0,M,SX294,MBOM0_SX294,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX294.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX294.PHN
TRAIN,DR7,MBOM0,M,SX311,MBOM0_SX311,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX311.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX311.PHN
TRAIN,DR7,MBOM0,M,SX384,MBOM0_SX384,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX384.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBOM0\SX384.PHN
TRAIN,DR7,MBTH0,M,SA1,MBTH0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SA1.PHN
TRAIN,DR7,MBTH0,M,SA2,MBTH0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SA2.PHN
TRAIN,DR7,MBTH0,M,SI2102,MBTH0_SI2102,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI2102.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI2102.PHN
TRAIN,DR7,MBTH0,M,SI505,MBTH0_SI505,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI505.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI505.PHN
TRAIN,DR7,MBTH0,M,SI757,MBTH0_SI757,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI757.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SI757.PHN
TRAIN,DR7,MBTH0,M,SX122,MBTH0_SX122,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX122.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX122.PHN
TRAIN,DR7,MBTH0,M,SX212,MBTH0_SX212,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX212.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX212.PHN
TRAIN,DR7,MBTH0,M,SX302,MBTH0_SX302,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX302.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX302.PHN
TRAIN,DR7,MBTH0,M,SX32,MBTH0_SX32,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX32.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX32.PHN
TRAIN,DR7,MBTH0,M,SX392,MBTH0_SX392,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX392.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MBTH0\SX392.PHN
TRAIN,DR7,MCLK0,M,SA1,MCLK0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SA1.PHN
TRAIN,DR7,MCLK0,M,SA2,MCLK0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SA2.PHN
TRAIN,DR7,MCLK0,M,SI1660,MCLK0_SI1660,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI1660.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI1660.PHN
TRAIN,DR7,MCLK0,M,SI2290,MCLK0_SI2290,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI2290.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI2290.PHN
TRAIN,DR7,MCLK0,M,SI650,MCLK0_SI650,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI650.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SI650.PHN
TRAIN,DR7,MCLK0,M,SX130,MCLK0_SX130,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX130.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX130.PHN
TRAIN,DR7,MCLK0,M,SX220,MCLK0_SX220,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX220.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX220.PHN
TRAIN,DR7,MCLK0,M,SX310,MCLK0_SX310,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX310.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX310.PHN
TRAIN,DR7,MCLK0,M,SX40,MCLK0_SX40,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX40.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX40.PHN
TRAIN,DR7,MCLK0,M,SX400,MCLK0_SX400,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX400.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCLK0\SX400.PHN
TRAIN,DR7,MCRE0,M,SA1,MCRE0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SA1.PHN
TRAIN,DR7,MCRE0,M,SA2,MCRE0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SA2.PHN
TRAIN,DR7,MCRE0,M,SI1121,MCRE0_SI1121,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1121.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1121.PHN
TRAIN,DR7,MCRE0,M,SI1725,MCRE0_SI1725,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1725.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1725.PHN
TRAIN,DR7,MCRE0,M,SI1751,MCRE0_SI1751,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1751.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SI1751.PHN
TRAIN,DR7,MCRE0,M,SX131,MCRE0_SX131,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX131.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX131.PHN
TRAIN,DR7,MCRE0,M,SX221,MCRE0_SX221,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX221.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX221.PHN
TRAIN,DR7,MCRE0,M,SX24,MCRE0_SX24,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX24.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX24.PHN
TRAIN,DR7,MCRE0,M,SX401,MCRE0_SX401,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX401.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX401.PHN
TRAIN,DR7,MCRE0,M,SX41,MCRE0_SX41,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX41.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCRE0\SX41.PHN
TRAIN,DR7,MCTH0,M,SA1,MCTH0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SA1.PHN
TRAIN,DR7,MCTH0,M,SA2,MCTH0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SA2.PHN
TRAIN,DR7,MCTH0,M,SI1209,MCTH0_SI1209,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI1209.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI1209.PHN
TRAIN,DR7,MCTH0,M,SI1839,MCTH0_SI1839,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI1839.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI1839.PHN
TRAIN,DR7,MCTH0,M,SI579,MCTH0_SI579,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI579.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SI579.PHN
TRAIN,DR7,MCTH0,M,SX129,MCTH0_SX129,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX129.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX129.PHN
TRAIN,DR7,MCTH0,M,SX219,MCTH0_SX219,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX219.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX219.PHN
TRAIN,DR7,MCTH0,M,SX309,MCTH0_SX309,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX309.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX309.PHN
TRAIN,DR7,MCTH0,M,SX39,MCTH0_SX39,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX39.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX39.PHN
TRAIN,DR7,MCTH0,M,SX399,MCTH0_SX399,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX399.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MCTH0\SX399.PHN
TRAIN,DR7,MDCM0,M,SA1,MDCM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SA1.PHN
TRAIN,DR7,MDCM0,M,SA2,MDCM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SA2.PHN
TRAIN,DR7,MDCM0,M,SI1480,MDCM0_SI1480,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI1480.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI1480.PHN
TRAIN,DR7,MDCM0,M,SI2110,MDCM0_SI2110,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI2110.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI2110.PHN
TRAIN,DR7,MDCM0,M,SI850,MDCM0_SI850,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI850.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SI850.PHN
TRAIN,DR7,MDCM0,M,SX130,MDCM0_SX130,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX130.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX130.PHN
TRAIN,DR7,MDCM0,M,SX220,MDCM0_SX220,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX220.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX220.PHN
TRAIN,DR7,MDCM0,M,SX310,MDCM0_SX310,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX310.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX310.PHN
TRAIN,DR7,MDCM0,M,SX40,MDCM0_SX40,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX40.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX40.PHN
TRAIN,DR7,MDCM0,M,SX400,MDCM0_SX400,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX400.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDCM0\SX400.PHN
TRAIN,DR7,MDED0,M,SA1,MDED0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SA1.PHN
TRAIN,DR7,MDED0,M,SA2,MDED0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SA2.PHN
TRAIN,DR7,MDED0,M,SI1170,MDED0_SI1170,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI1170.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI1170.PHN
TRAIN,DR7,MDED0,M,SI1800,MDED0_SI1800,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI1800.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI1800.PHN
TRAIN,DR7,MDED0,M,SI540,MDED0_SI540,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI540.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SI540.PHN
TRAIN,DR7,MDED0,M,SX180,MDED0_SX180,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX180.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX180.PHN
TRAIN,DR7,MDED0,M,SX270,MDED0_SX270,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX270.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX270.PHN
TRAIN,DR7,MDED0,M,SX360,MDED0_SX360,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX360.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX360.PHN
TRAIN,DR7,MDED0,M,SX450,MDED0_SX450,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX450.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX450.PHN
TRAIN,DR7,MDED0,M,SX90,MDED0_SX90,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX90.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDED0\SX90.PHN
TRAIN,DR7,MDKS0,M,SA1,MDKS0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SA1.PHN
TRAIN,DR7,MDKS0,M,SA2,MDKS0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SA2.PHN
TRAIN,DR7,MDKS0,M,SI1066,MDKS0_SI1066,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI1066.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI1066.PHN
TRAIN,DR7,MDKS0,M,SI1696,MDKS0_SI1696,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI1696.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI1696.PHN
TRAIN,DR7,MDKS0,M,SI2326,MDKS0_SI2326,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI2326.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SI2326.PHN
TRAIN,DR7,MDKS0,M,SX166,MDKS0_SX166,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX166.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX166.PHN
TRAIN,DR7,MDKS0,M,SX256,MDKS0_SX256,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX256.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX256.PHN
TRAIN,DR7,MDKS0,M,SX346,MDKS0_SX346,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX346.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX346.PHN
TRAIN,DR7,MDKS0,M,SX436,MDKS0_SX436,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX436.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX436.PHN
TRAIN,DR7,MDKS0,M,SX76,MDKS0_SX76,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX76.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDKS0\SX76.PHN
TRAIN,DR7,MDLC1,M,SA1,MDLC1_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SA1.PHN
TRAIN,DR7,MDLC1,M,SA2,MDLC1_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SA2.PHN
TRAIN,DR7,MDLC1,M,SI1435,MDLC1_SI1435,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SI1435.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TRAIN\DR7\MDLC1\SI1435.PHN
